LATITUDE,LONGITUDE,RSRP_1,RSRP_2,RSRP_3,RSRP_4,RSRP_5,RSRP_6,RSRP_7,RSRP_8,RSRP_9,RSRP_10,RSRP_11,RSRP_12,RSRP_13,RSRP_14,RSRP_15,RSRP_16,RSRP_17,RSRP_18,RSRP_19,RSRP_20,RSRP_21,RSRP_22,RSRP_23,RSRP_24,RSRP_25,RSRP_26,RSRP_27,RSRP_28,RSRP_29,RSRP_30
331.82761453905766,990.2703395267777,-57.164814,-65.07347,-69.865425,-70.48632,-72.518585,-67.10237,-73.000694,-63.25192,-61.567158,-66.25767,-66.0569,-70.89173,-59.802097,-72.656425,-58.741863,-65.24595,-43.790955,-62.383846,-63.919678,-71.71042,-74.00372,-66.93643,-75.69751,-56.698917,-74.4239,-52.253464,-71.696205,-65.66589,-75.96161,-73.079666
491.10965625363553,734.3081639003451,-40.804653,-60.433277,-63.34104,-65.00971,-68.25709,-55.885265,-70.911644,-45.721077,-58.59201,-63.97471,-62.66633,-66.93534,-44.228203,-69.27301,-40.98554,-56.075157,-58.79415,-48.27891,-58.102207,-65.00246,-69.020706,-58.375298,-71.95413,-62.595238,-70.865364,-56.85802,-65.52722,-55.394157,-71.01251,-69.68619
60.48154247063161,1036.4987104395743,-63.989094,-64.22048,-73.952866,-75.5994,-75.73849,-67.77617,-70.9916,-69.633255,-59.65513,-72.68135,-70.70845,-71.12028,-66.6243,-76.059456,-65.23808,-67.275055,-47.492188,-68.68381,-66.41916,-71.66551,-76.47662,-69.117325,-80.87809,-45.266453,-75.22783,-54.53037,-75.64363,-70.06937,-75.99044,-74.22273
582.7800972501668,772.9079706447657,-39.607254,-64.815056,-63.439507,-62.54006,-69.57084,-59.595833,-71.178154,-47.869133,-62.89591,-60.705086,-56.301502,-68.309845,-49.979233,-66.50348,-47.067085,-58.419483,-59.77644,-53.403324,-62.917255,-68.93028,-70.323105,-59.975105,-70.76462,-64.63295,-71.82804,-60.072998,-63.107563,-55.178253,-70.16022,-67.643364
541.4109853115704,687.0936077178346,-40.52638,-63.61491,-60.64384,-62.083054,-67.35357,-57.494156,-70.21871,-41.927425,-59.508972,-63.47294,-59.80193,-66.98771,-43.910248,-65.61287,-40.38684,-53.207504,-62.794365,-47.963905,-58.368618,-64.91332,-67.4563,-56.080734,-70.14198,-63.799835,-71.12644,-58.641586,-62.18559,-52.521904,-70.583885,-65.97341
301.386077898484,646.9687938247591,-50.097664,-54.795998,-62.866467,-67.06443,-63.80651,-61.675594,-66.51685,-53.408268,-50.632355,-67.3462,-64.5259,-62.498554,-42.59768,-72.82601,-45.35532,-51.576145,-63.86894,-47.273987,-52.08886,-66.15856,-63.240837,-61.03247,-70.71626,-55.164566,-67.45197,-52.669212,-70.08104,-60.435486,-72.77215,-72.142334
864.6759696896399,528.3819343792771,-63.874935,-70.88224,-59.340828,-40.91642,-69.62532,-58.290676,-69.03943,-58.402977,-70.58989,-62.375652,-55.669613,-71.21216,-60.924114,-54.58819,-59.038754,-61.72337,-70.52957,-58.732956,-66.94703,-64.91805,-72.942566,-55.07787,-64.83649,-71.917694,-74.869484,-73.08718,-53.645454,-48.95715,-59.698162,-59.1705
714.6474118972815,688.5217229777907,-47.734867,-67.16851,-60.42283,-54.729946,-70.152016,-58.428226,-71.475136,-49.65034,-65.41773,-58.641872,-50.034508,-68.85545,-55.477837,-63.09048,-53.006454,-58.890274,-65.878395,-55.602325,-64.355545,-67.185646,-70.75166,-58.46414,-68.4385,-69.3044,-72.155594,-65.15475,-58.775356,-49.43396,-67.79812,-65.09318
619.3238555789501,552.837764577303,-48.7366,-65.170425,-51.740902,-55.144344,-64.96164,-49.26631,-66.77484,-41.031666,-65.15637,-63.76424,-58.87895,-62.52828,-49.296043,-59.45948,-47.574505,-49.44452,-69.97251,-46.376953,-61.382187,-62.36966,-66.63808,-48.278244,-65.135376,-69.346436,-67.284454,-64.61751,-53.589844,-41.579453,-65.20848,-58.987434
50.72235791655936,937.7145929601379,-64.68631,-61.723927,-72.589935,-73.57591,-71.49597,-68.656265,-72.440865,-66.94454,-57.751072,-71.48561,-71.79527,-70.00297,-64.07796,-75.39419,-64.02464,-66.63311,-47.588478,-66.03952,-61.556965,-70.06572,-73.39239,-69.9774,-77.499275,-40.620396,-72.32484,-46.85761,-73.40469,-69.60654,-77.355675,-75.02037
365.8957005244752,668.0971330662892,-45.70549,-55.32864,-61.986237,-66.43932,-65.73946,-58.746918,-69.617065,-45.52652,-52.854065,-66.85621,-64.35565,-64.05791,-38.12344,-71.57758,-41.165337,-49.744934,-64.89893,-43.70887,-51.777954,-66.9821,-63.787212,-59.11591,-69.861374,-57.98635,-68.74537,-56.4955,-67.66651,-56.447216,-72.71345,-71.24021
585.1646070824197,726.9303731623245,-39.920734,-65.18788,-61.519096,-60.34152,-68.372055,-58.025143,-69.573364,-44.612858,-62.314964,-61.060112,-55.23523,-69.12066,-47.974888,-64.371346,-44.15926,-56.01198,-61.90421,-51.137875,-61.98792,-67.06912,-69.80872,-57.922356,-69.13372,-65.847885,-71.06811,-59.819546,-61.812233,-52.71966,-70.41352,-66.53557
752.8951265009252,677.3208801233644,-50.44015,-68.078445,-60.50157,-52.604073,-70.31389,-59.048313,-71.73601,-52.697445,-65.69693,-58.17141,-48.718708,-69.82016,-57.416092,-61.66634,-55.38909,-59.91257,-67.240204,-56.757748,-64.88795,-67.414505,-70.61857,-58.06842,-68.26323,-70.23241,-72.57465,-65.82125,-57.60505,-50.330032,-67.109726,-64.49586
583.8585190243227,685.6676739032681,-39.91746,-64.636086,-60.451935,-60.62102,-67.86695,-57.210083,-69.32538,-42.020397,-61.3562,-62.795547,-57.085518,-66.936806,-46.48081,-64.0848,-42.182594,-54.57901,-63.205784,-49.49222,-60.086586,-65.6684,-68.98458,-55.826763,-69.68261,-66.518555,-71.24332,-60.105675,-61.568207,-51.335392,-69.7837,-65.28086
668.7612958885321,869.5469510151568,-47.003002,-69.313736,-62.14239,-67.304695,-75.06372,-60.766575,-79.0822,-56.506413,-71.85652,-55.667206,-53.935123,-70.77306,-59.96127,-67.471985,-55.6096,-62.34966,-65.48529,-56.42991,-61.92174,-71.24174,-77.768616,-68.81992,-68.73123,-64.812454,-73.146164,-61.50002,-63.6659,-58.080864,-76.41271,-69.981895
401.3911500713904,689.9364595074292,-44.833942,-57.535957,-61.78825,-65.4865,-64.98264,-58.97202,-68.75843,-46.07006,-54.7214,-66.62,-64.965706,-63.180183,-39.78208,-70.418884,-41.66833,-51.521748,-64.21495,-45.309765,-54.19474,-64.195915,-65.501915,-58.942596,-69.02996,-60.09928,-67.699356,-56.39619,-67.39605,-57.074062,-71.535614,-70.44035
178.18668026922887,775.6274379856538,-57.21776,-55.77986,-69.37938,-70.799286,-69.90706,-66.52033,-70.06504,-58.48977,-47.421272,-67.81616,-69.23897,-69.35307,-53.435772,-70.97097,-52.649048,-58.411503,-54.615547,-57.974754,-54.159832,-68.411674,-68.0015,-64.1776,-72.060234,-42.145462,-69.40189,-39.769196,-70.19054,-64.64503,-73.69462,-74.05663
308.13667845858674,639.040604334153,-49.677116,-54.263134,-62.564247,-67.374344,-63.555508,-61.475346,-66.386536,-53.1988,-50.49032,-67.313835,-64.56612,-61.82935,-42.1033,-72.944824,-45.06981,-51.352245,-64.13015,-47.012566,-51.537025,-65.934944,-63.014557,-60.983837,-70.95239,-55.38836,-67.41671,-53.34689,-70.39882,-60.50895,-73.16407,-71.97894
791.7778551916427,640.8432982973912,-52.220222,-69.40932,-59.939514,-49.861076,-70.57199,-59.48522,-71.81716,-54.56679,-67.12973,-58.83453,-48.803177,-70.91098,-57.906624,-59.96941,-56.876312,-60.492134,-68.47283,-56.38018,-65.866875,-67.35583,-70.157616,-56.103508,-67.89122,-71.12901,-73.42405,-67.34991,-55.79103,-50.136967,-66.09693,-62.52567
254.93890425356145,885.0884535602602,-58.781895,-61.563747,-68.27532,-68.913666,-69.28594,-66.91085,-71.12855,-60.238445,-55.735634,-68.5678,-66.07173,-69.134056,-57.942158,-73.36569,-57.05104,-61.156574,-43.54517,-61.497974,-59.951168,-68.44031,-72.202644,-65.25703,-75.2829,-50.950127,-73.973465,-42.923126,-70.79466,-65.98576,-74.74962,-72.41642
457.7408905368061,742.6915950953207,-41.03877,-59.84099,-63.986614,-65.610176,-68.07715,-56.039593,-70.616516,-48.398666,-58.173332,-64.423904,-64.48137,-65.32657,-43.95614,-70.242256,-42.223656,-56.303356,-55.634865,-47.603714,-56.69747,-65.963425,-69.92641,-59.2986,-71.080185,-63.44101,-69.63267,-55.75258,-67.39976,-57.959953,-71.2698,-71.040695
794.5725214682502,544.2405034230544,-56.98302,-67.5905,-56.05917,-46.25103,-68.40053,-55.958622,-69.569275,-53.16997,-67.060524,-63.075554,-54.67598,-67.820984,-59.867474,-57.154545,-58.349346,-58.818504,-67.14887,-56.65346,-64.25165,-65.31581,-69.4412,-56.32653,-64.6508,-70.17851,-71.462906,-68.24918,-50.51979,-45.277767,-63.308937,-58.98172
600.7998032006474,818.1239065717555,-40.1893,-65.414665,-63.76688,-61.964127,-70.37048,-61.81566,-71.33402,-51.27379,-62.968266,-58.349625,-54.25029,-69.395515,-53.98099,-66.003624,-49.09638,-60.727966,-61.256992,-56.0533,-63.882256,-69.314384,-71.96545,-61.614388,-71.34745,-66.7354,-73.231705,-61.882572,-63.27497,-59.07081,-70.36916,-67.910675
280.959356572141,671.9848961928067,-52.835815,-55.78779,-64.334885,-67.02855,-65.30376,-62.81145,-66.832855,-54.44497,-50.54646,-67.89845,-64.81297,-64.958984,-45.31523,-73.12331,-47.264694,-52.413826,-61.19227,-49.0764,-53.192574,-67.50238,-64.12211,-61.87557,-70.02243,-52.906994,-67.8084,-48.56771,-69.586426,-61.298576,-72.699844,-73.1339
340.4142602204683,787.9189534889633,-47.30178,-61.88634,-66.05498,-65.94814,-67.79881,-62.245186,-71.91711,-54.302326,-54.846184,-65.808716,-64.27222,-67.28441,-49.0504,-70.316505,-46.932068,-59.54589,-52.598537,-52.894344,-56.64175,-67.06544,-70.95549,-59.472393,-71.54688,-61.279797,-68.903915,-51.021492,-68.58421,-60.085243,-70.714195,-71.27187
639.2943375713493,754.1032810073323,-40.96759,-66.59159,-61.828335,-59.362057,-70.13292,-59.80739,-71.404465,-47.831413,-62.841164,-59.00196,-52.586113,-68.685974,-52.458748,-64.3897,-48.199257,-59.529472,-63.373333,-55.602108,-62.48704,-68.17872,-71.11699,-59.36732,-70.32983,-66.8549,-72.15645,-62.482018,-61.822983,-54.3688,-69.56775,-65.94686
