LATITUDE,LONGITUDE,RSRP_1,RSRP_2,RSRP_3,RSRP_4,RSRP_5,RSRP_6,RSRP_7,RSRP_8,RSRP_9,RSRP_10,RSRP_11,RSRP_12,RSRP_13,RSRP_14,RSRP_15,RSRP_16,RSRP_17,RSRP_18,RSRP_19,RSRP_20,RSRP_21,RSRP_22,RSRP_23,RSRP_24,RSRP_25,RSRP_26,RSRP_27,RSRP_28,RSRP_29,RSRP_30
340.4477396574584,991.1486277870217,-56.22575104236603,-62.76376152038574,-56.32621955871582,-75.39141631126404,-66.80353355407715,-59.96552228927612,-85.00314235687256,-49.46046829223633,-62.959054946899414,-49.8016471862793,-72.574791431427,-59.63950967788696,-61.22154664993286,-88.22361373901367,-50.94404125213623,-73.22943019866943,-33.21303606033325,-68.8984489440918,-57.77521276473999,-63.94363784790039,-68.45054054260254,-67.08218955993652,-65.60681247711182,-50.551565170288086,-83.8896484375,-46.438438415527344,-83.77228546142578,-64.560546875,-90.71112973988056,-58.022135972976685
302.061307181759,982.5057975534153,86.12114257737994,-151.83857139199972,292.7315395474434,-8.870850645005703,134.61144336685538,285.1546881273389,205.15844689309597,-14.677163895219564,-52.57585621625185,330.09615470469,-465.07992885634303,160.39280207455158,-193.81932876817882,-88.57777427136898,215.5928761512041,-250.14202947169542,-349.07541065849364,-153.53063052147627,21.563262585550547,-90.066909449175,19.728204300627112,-49.0421899035573,14.346920099109411,-436.73534659296274,-207.6677155867219,-67.2307673022151,356.84267005417496,-94.05354811251163,-208.1906741783023,319.1335305944085
745.2843725219361,617.5344018955774,-48.059268951416016,-67.59682941436768,-54.28035354614258,-51.74779033660889,-69.39498901367188,-55.48432922363281,-69.56009292602539,-47.334815979003906,-62.97453308105469,-57.65333843231201,-49.53471755981445,-71.45222473144531,-57.04109191894531,-59.922672271728516,-60.97077941894531,-57.05467224121094,-65.33758735656738,-52.603065490722656,-58.175071716308594,-69.90160369873047,-73.37843322753906,-58.89651679992676,-69.85257720947266,-64.08274841308594,-72.50783920288086,-73.37989044189453,-57.16071319580078,-45.08314514160156,-70.14448547363281,-66.24314880371094
9.330102173675414,901.6703375465204,-55.75808572769165,-60.32015800476074,-75.59802722930908,-67.40338897705078,-61.110897064208984,-70.55535888671875,-64.29525804519653,-67.82015609741211,-46.94205665588379,-72.20376586914062,-71.92625427246094,-64.37729620933533,-65.52772521972656,-64.9871711730957,-66.46510696411133,-67.07375144958496,-56.11287784576416,-60.315330505371094,-59.61796474456787,-66.96500706672668,-70.55400085449219,-68.91395568847656,-71.68647384643555,-39.98356021940708,-73.73221588134766,-41.31177234649658,-72.00946235656738,-73.6789140701294,-68.9375342130661,-83.56889724731445
716.9275998715772,634.3961123699191,-52.775468826293945,-65.31585884094238,-72.12692642211914,-53.790605545043945,-62.81250762939453,-53.267417907714844,-70.47534942626953,-52.07267761230469,-61.80054473876953,-68.3580322265625,-52.893428802490234,-39.76941394805908,-44.91202640533447,-67.6032452583313,-54.64238524436951,-53.36370849609375,-71.1728343963623,-61.730552196502686,-55.01780986785889,-67.76720595359802,-68.68619918823242,-62.523518085479736,-76.10786247253418,-90.0288314819336,-70.98210144042969,-73.28715515136719,-65.39226341247559,-41.70910835266113,-72.58921813964844,-63.440555572509766
762.6668973988998,624.3323478682238,-63.774131774902344,-72.83277130126953,-37.88680458068848,-44.587223052978516,-71.21011352539062,-57.66968536376953,-79.6282901763916,-52.86817932128906,-69.92066955566406,-46.18656921386719,-57.219167709350586,-78.35930633544922,-49.92754364013672,-56.73213577270508,-58.43623352050781,-53.881072998046875,-60.5607967376709,-47.305355072021484,-44.65555953979492,-65.57643127441406,-58.298099517822266,-51.62867546081543,-79.32358932495117,-71.67989921569824,-71.68034553527832,-62.13244819641113,-60.53211975097656,-44.08627510070801,-52.1743049621582,-56.72639846801758
319.5342092525748,969.7262841424601,-54.46373248100281,-80.15675640106201,-71.60066604614258,-69.08823466300964,-64.50029629468918,-68.531569480896,-58.793848752975464,-56.71170926094055,-64.8047742843628,-50.9429817199707,-68.1339066028595,-76.13964331150055,-65.45979142189026,-84.25961422920227,-49.4630446434021,-54.5235710144043,-39.64573574066162,-60.786696434020996,-61.31840944290161,-74.69937771558762,-55.36576998233795,-64.21877431869507,-79.31452202796936,-56.19539785385132,-72.44887328147888,-55.19707131385803,-71.4560871636495,-60.61131811141968,-77.80709797143936,-63.65467941761017
146.15934282749276,172.02880945872636,-76.32201769202948,-52.53490850329399,-56.001723766326904,-78.78319552540779,-50.149193324148655,-72.7691837027669,-44.12635585665703,-56.4304955303669,-64.10335829854012,-82.35857236385345,-75.7601716145873,-39.356151811778545,-63.43850386142731,-65.66809841990471,-74.43325090408325,-62.432498037815094,-60.496427059173584,-57.354303270578384,-58.90490512549877,-44.455914445221424,-44.20549622178078,-58.05800414085388,-64.17253704741597,-68.36866506934166,-40.36377453804016,-63.00273708999157,-71.53698609769344,-68.99684742093086,-61.11111897230148,-68.80608054995537
43.550793038861684,904.5253963896163,-57.84318542480469,-58.41650199890137,-77.40017700195312,-74.2706413269043,-74.1645393371582,-66.5484619140625,-76.22908782958984,-55.433834075927734,-56.8848876953125,-73.62954330444336,-68.61165618896484,-58.697269439697266,-60.237579345703125,-67.93296432495117,-71.22611618041992,-79.39125728607178,-55.43335723876953,-67.98627948760986,-60.44266128540039,-72.09853744506836,-78.34511756896973,-72.27603149414062,-72.67016792297363,-40.00032576173544,-64.18009948730469,-40.752854347229004,-65.41227912902832,-67.22587776184082,-80.79207611083984,-66.53904342651367
133.14477760712882,187.7277098249786,-55.25911617279053,-66.59678363800049,-58.69156563282013,-75.0540680885315,-47.673766136169434,-71.18311071395874,-49.592047691345215,-72.8292487859726,-67.43111355602741,-67.3323745727539,-87.52190351486206,-42.55188226699829,-64.68164283037186,-79.70513129234314,-71.88033676147461,-60.40437340736389,-78.13523769378662,-67.93528938293457,-44.43104839324951,-44.99282741546631,-48.82215404510498,-65.48203659057617,-62.946762561798096,-71.4306869506836,-41.12010192871094,-78.43694496154785,-69.52856016159058,-65.82062530517578,-69.58172369003296,-40.092817306518555
