LATITUDE,LONGITUDE,RSRP_1,RSRP_2,RSRP_3,RSRP_4,RSRP_5,RSRP_6,RSRP_7,RSRP_8,RSRP_9,RSRP_10,RSRP_11,RSRP_12,RSRP_13,RSRP_14,RSRP_15,RSRP_16,RSRP_17,RSRP_18,RSRP_19,RSRP_20,RSRP_21,RSRP_22,RSRP_23,RSRP_24,RSRP_25,RSRP_26,RSRP_27,RSRP_28,RSRP_29,RSRP_30
309.509562808058,989.0789671676555,-56.18787,-51.309875,-63.29308,-70.64264,-73.839035,-69.31132,-68.847435,-49.837624,-62.052563,-61.65117,-66.898254,-64.13353,-56.854153,-73.70542,-58.9507,-59.994038,-55.619602,-53.74509,-57.845596,-65.19006,-68.28919,-71.79644,-73.47318,-56.652733,-65.1143,-53.488113,-71.60807,-65.6759,-78.26126,-73.19359
754.3379072343826,631.4328930100938,-54.08231,-76.55775,-64.26203,-47.609898,-73.41123,-62.732166,-70.16006,-39.341476,-68.55408,-53.280144,-50.818447,-65.04273,-60.505768,-69.69179,-54.179203,-58.033905,-68.872665,-53.773182,-58.407177,-64.75851,-64.02088,-61.511856,-66.56625,-76.0668,-69.949936,-68.61243,-57.320778,-43.517433,-69.94306,-60.567078
149.88468600569038,169.9623280415405,-63.999287,-61.87727,-66.15123,-72.85994,-46.797325,-58.221874,-44.488647,-64.24141,-64.06353,-77.77524,-69.88587,-43.475597,-62.78208,-76.148964,-67.628006,-60.735386,-70.01322,-67.68947,-56.900627,-39.640327,-46.51953,-64.41465,-69.28745,-68.25238,-48.078377,-64.92462,-68.77632,-68.94156,-65.36061,-65.48772
756.9843178818962,644.2915313519082,-57.68716,-64.58215,-60.62218,-56.45125,-80.21076,-60.993504,-86.79457,-38.259224,-49.5145,-54.967033,-58.668167,-65.20044,-62.674183,-67.37889,-46.27734,-48.415443,-56.086506,-48.561806,-61.819748,-71.267166,-62.242516,-64.083405,-77.41955,-57.385826,-59.555115,-59.780533,-45.136604,-59.75568,-79.61375,-65.153366
48.01866193505964,888.8831636111627,-65.36029,-55.68826,-66.67234,-67.522736,-72.31342,-71.321,-69.55189,-61.21408,-49.35749,-75.66841,-69.02139,-59.439236,-60.531525,-76.21204,-62.61819,-64.52243,-49.473885,-65.93968,-58.888912,-67.769005,-71.654915,-73.54267,-77.05783,-37.682556,-65.53543,-42.068222,-77.63057,-69.41991,-78.303444,-73.84976
35.25907406915405,894.3865486023866,-61.720478,-48.367813,-75.827896,-76.24438,-71.29833,-66.11896,-72.77461,-52.27529,-54.411327,-68.83365,-67.99791,-70.47792,-61.541924,-73.86171,-63.699524,-59.096466,-52.049652,-53.66704,-51.28175,-59.19115,-73.50864,-74.69501,-72.48776,-34.7174,-63.85214,-50.499477,-71.737404,-64.53381,-81.72934,-66.39686
300.6993971556999,986.1822404832179,-58.995213,-55.15547,-71.182365,-72.37868,-74.374916,-67.5663,-76.613235,-58.339924,-51.413258,-63.83974,-65.51746,-72.02594,-63.048473,-73.79074,-61.74211,-53.797825,-46.49284,-52.243668,-53.241367,-64.60903,-67.5168,-75.79481,-74.85804,-41.867302,-66.2131,-52.78472,-65.8183,-70.40885,-81.63066,-66.13266
348.7439383380806,986.9623625841805,-59.899265,-66.78093,-73.255005,-63.37727,-82.22702,-71.0197,-71.8573,-61.531887,-64.89296,-67.07314,-62.601627,-62.056843,-60.505222,-78.168365,-59.209248,-61.52871,-49.81497,-63.72799,-59.087536,-75.25725,-68.32051,-71.63699,-79.691124,-55.30959,-66.05323,-46.945854,-73.68208,-72.25572,-81.73652,-74.04763
767.1227996238545,640.3605493198841,-59.6318,-71.775276,-61.439133,-49.72861,-79.71183,-63.43774,-73.19613,-41.567635,-64.72277,-59.02568,-53.507282,-60.450382,-57.216393,-57.505814,-52.456745,-67.404175,-73.30142,-52.260933,-58.797573,-63.119373,-56.49816,-50.80743,-70.982635,-66.94769,-66.97419,-66.27881,-60.731964,-42.59523,-76.521545,-63.782097
139.38792088018187,198.69805426755227,-67.92522,-54.704704,-63.09266,-64.46398,-41.20449,-60.64319,-45.62331,-63.29531,-64.91112,-71.93383,-74.41973,-44.078873,-64.910355,-71.28237,-70.49296,-47.038998,-67.45008,-51.546143,-56.336025,-45.201736,-50.18696,-64.50739,-63.94845,-62.50509,-46.13404,-62.260406,-69.889534,-68.78848,-73.439316,-61.277706
370.9723456998206,972.9699497201464,-58.85247,-63.164165,-76.40561,-65.96171,-84.36265,-75.28343,-75.31773,-53.73212,-64.09789,-59.0848,-66.32251,-65.77772,-66.785126,-76.679184,-52.98555,-70.6767,-50.70096,-63.24176,-59.74487,-73.83604,-65.256615,-73.92125,-67.585655,-61.56071,-63.43374,-52.94675,-68.834045,-67.97308,-75.05414,-70.7769
740.3138411071104,618.4029836061413,-53.064526,-68.3576,-51.06698,-52.318424,-73.60199,-51.454975,-77.40234,-36.804653,-52.451313,-62.531967,-55.61413,-63.78609,-52.140987,-57.91977,-45.669697,-39.507927,-65.25166,-45.654392,-54.938652,-57.957943,-65.43922,-55.754105,-72.81343,-62.216045,-64.49235,-63.091507,-51.715252,-43.738644,-68.4764,-58.059605
743.5918364579736,621.8894184737222,-62.752567,-68.60274,-59.064514,-49.340904,-78.26619,-60.77014,-72.79597,-36.195915,-68.632744,-56.95969,-50.628242,-66.139885,-63.880096,-67.68418,-55.050625,-49.16736,-65.63789,-50.425934,-66.94184,-73.22415,-64.63217,-52.984554,-68.55534,-70.514824,-66.88305,-64.9565,-54.46898,-44.696705,-71.19104,-55.969463
149.29898912370956,194.15991226169297,-70.509926,-56.615017,-49.059933,-65.973015,-56.99607,-68.85817,-46.34697,-65.61981,-60.651886,-76.44004,-70.34985,-45.300774,-65.22083,-65.87594,-69.63483,-59.46222,-65.15152,-55.253067,-50.749004,-40.879604,-49.215057,-62.389317,-71.5948,-54.115036,-52.631718,-62.095818,-75.25578,-66.708374,-80.7657,-65.14006
149.94836801789225,213.24533937594555,-59.905617,-58.018322,-63.0702,-70.361145,-49.679134,-64.93644,-52.48871,-60.793602,-59.520844,-74.932236,-69.32652,-40.14937,-61.30842,-73.12268,-63.290966,-62.743446,-71.36963,-64.80673,-55.784275,-43.552643,-47.213615,-69.19821,-63.626606,-67.28395,-47.36794,-61.5229,-65.29769,-71.8116,-72.05556,-73.78517
738.0163648812381,617.6503751325582,-52.7222,-72.591415,-65.662605,-48.899612,-73.9653,-58.987305,-73.03374,-39.056843,-60.86455,-54.51322,-50.642654,-63.30599,-54.671444,-63.610382,-46.503975,-59.84935,-67.58935,-53.97128,-58.462383,-65.514244,-61.049927,-54.322044,-69.15701,-69.29049,-70.490326,-65.36574,-49.755096,-44.21884,-72.94343,-62.77548
770.3241958134787,633.976187111723,-53.8812,-68.56621,-61.323402,-45.716595,-74.398384,-55.657257,-74.50093,-41.96167,-61.200844,-52.892372,-51.23338,-66.427155,-58.55119,-58.111626,-53.491936,-62.696373,-67.57324,-54.125465,-65.16569,-67.99895,-59.104763,-64.47034,-62.790813,-68.35717,-64.40621,-66.963715,-48.568184,-44.03765,-67.213844,-57.725468
30.851225508410323,900.1593033357901,-64.83441,-63.520508,-74.58327,-77.41527,-75.92933,-64.031364,-72.66258,-56.87136,-52.08333,-70.85533,-71.15485,-73.270615,-66.726944,-78.601326,-63.52432,-63.277386,-46.680347,-59.838093,-58.034664,-66.600845,-71.73003,-74.706406,-72.13559,-41.741623,-60.790268,-47.152935,-76.42302,-68.84915,-78.30652,-69.11796
317.1091313828503,980.5977351044471,-61.235744,-66.93535,-69.96047,-62.457047,-74.228836,-68.030624,-74.56729,-63.01198,-55.21335,-71.14269,-62.660664,-65.77364,-59.107883,-77.71158,-65.54067,-52.836803,-48.511765,-57.353348,-51.581924,-64.90301,-68.39142,-71.825386,-77.58518,-43.80706,-67.80332,-40.238018,-65.28741,-65.15336,-77.002525,-74.05737
742.655880718081,616.2276314249306,-48.551445,-68.877045,-57.94135,-54.15432,-66.14255,-51.20591,-74.04564,-39.931393,-50.926796,-60.432854,-55.150047,-59.00993,-56.460426,-63.491543,-50.24278,-53.25581,-55.301872,-48.624413,-52.189007,-55.87039,-60.058075,-62.898197,-75.022255,-65.95032,-57.786865,-61.993725,-50.353775,-50.636208,-64.86085,-62.548443
747.2153071145722,621.4127918064278,-51.364807,-65.927284,-55.025345,-48.38407,-75.54114,-60.802906,-75.56947,-41.45264,-66.00536,-56.01681,-50.949913,-61.206657,-53.6529,-62.042156,-51.115685,-59.970444,-76.4295,-45.848213,-63.192017,-67.24995,-62.790928,-64.36522,-59.525154,-75.24608,-68.57979,-67.71511,-55.64584,-45.456795,-69.60341,-60.861717
150.32326139043366,217.0441477683894,-65.91021,-69.150604,-63.81121,-63.664932,-46.963596,-62.219864,-39.86068,-61.70146,-65.72021,-77.83016,-68.459335,-33.2872,-68.734085,-69.59283,-64.56762,-59.9045,-69.117905,-62.361973,-52.284584,-38.448658,-37.635227,-65.03819,-74.73858,-70.504684,-43.48168,-58.34548,-61.26432,-70.56471,-83.00572,-67.918365
